customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,IsSeniorCitizen
6734-PSBAW,Male,-0.43991649313097614,Yes,No,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.3697093380558512,-2.2103016578676207,No,0
3930-ZGWVE,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4960059100684764,1.9110646469683976,No,0
2639-UGMAZ,Male,2.273158691738958,No,No,1.5729808767233588,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,-0.2762469119465419,-0.43453110974579195,No,0
2876-GZYZC,Female,-0.43991649313097614,No,No,-0.7888002190384014,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.7042133181514708,-0.5554836196076396,No,0
6207-WIOLX,Female,-0.43991649313097614,Yes,Yes,-0.30015585439803716,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),-0.2047896409393986,0.06146880964803244,Yes,0
8587-XYZSF,Male,-0.43991649313097614,No,No,1.4100994218432374,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),-0.47233895796614456,-0.6660448915420977,No,0
3091-FYHKI,Male,-0.43991649313097614,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.9742016520163136,1.2444886237791453,Yes,0
2372-HWUHI,Male,-0.43991649313097614,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.6784017859867437,0.8389959195930684,Yes,0
7799-LGRDP,Female,-0.43991649313097614,No,No,0.43281069256250915,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.2982520670487077,-0.5618973762600602,No,0
7850-VWJUU,Female,-0.43991649313097614,No,No,-0.38159658183809786,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.3402797751150897,-0.12984959905255486,No,0
3774-VBNXY,Female,-0.43991649313097614,Yes,Yes,1.2879383306831464,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.481049737066981,-1.9075007260167605,No,0
6217-KDYWC,Male,-0.43991649313097614,No,Yes,1.002895784642934,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.5009913010689746,-1.5053378486277877,No,0
0390-DCFDQ,Female,2.273158691738958,Yes,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.18905624809997262,-0.24150888014593894,Yes,0
3146-MSEGF,Female,2.273158691738958,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.7740087921584478,1.2490189480201765,No,0
4080-OGPJL,Female,-0.43991649313097614,No,No,-0.9924020376385531,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,0.21232140610229844,-0.2107081960502037,Yes,0
1095-WGNGG,Female,-0.43991649313097614,Yes,No,1.1657772395230555,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.2060760122016398,1.4060159641594026,No,0
2636-SJDOU,Male,-0.43991649313097614,No,No,1.2879383306831464,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),0.6493740171459885,0.8363536876320133,No,0
1131-QQZEB,Male,2.273158691738958,Yes,No,1.5729808767233588,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.3564149620545218,-2.1336147962132035,No,0
5716-EZXZN,Female,-0.43991649313097614,Yes,Yes,1.3286586944031769,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),1.1396041321949948,1.5141449384186672,No,0
6837-BJYDQ,Male,-0.43991649313097614,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.5009913010689746,1.7951913842592444,No,0
2135-RXIHG,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6351950639824246,0.8114264940638353,Yes,0
6440-DKQGE,Male,-0.43991649313097614,No,Yes,-0.0965540357978854,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),-0.00869759491979612,0.0008397878912415009,No,0
3466-BYAVD,Male,-0.43991649313097614,Yes,Yes,-0.7073594915983407,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,0.1574821050968162,-0.11139646179712036,No,0
3780-YVMFA,Female,-0.43991649313097614,Yes,Yes,-0.9924020376385531,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.12590796209365976,-0.12495131813666564,No,0
3874-EQOEP,Male,-0.43991649313097614,No,No,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,1.0049985751815391,-1.0382865413535065,Yes,0
1679-JRFBR,Female,-0.43991649313097614,Yes,Yes,1.5322605130033284,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1.4420511862252297,2.2095980903825287,No,0
9073-ZZIAY,Male,-0.43991649313097614,Yes,Yes,1.2064976032430856,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0.7091987091519689,0.8556465428149407,No,0
3077-RSNTJ,Female,-0.43991649313097614,Yes,Yes,-1.0738427650786138,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4976677070686424,1.6082596317275382,No,0
6551-GNYDG,Female,-0.43991649313097614,Yes,Yes,-0.748079855318371,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.5363718211346925,-0.40124895435129193,No,0
9167-APMXZ,Female,-0.43991649313097614,No,No,-0.4223169455581282,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.6443886261454905,-0.27213623634616213,No,0
2749-CTKAJ,Male,-0.43991649313097614,Yes,Yes,-0.4223169455581282,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4827115340671475,0.6261742062110442,No,0
6371-NZYEG,Male,-0.43991649313097614,Yes,Yes,-0.6666391278783103,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,-0.017006579920626735,0.01133725160647939,No,0
7554-NEWDD,Male,-0.43991649313097614,No,No,-0.9109613101984924,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.2982520670487077,1.1826574039665916,No,0
8992-VONJD,Female,-0.43991649313097614,No,Yes,-0.7888002190384014,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-0.29120308494803704,0.2297010571916698,No,0
0867-MKZVY,Female,-0.43991649313097614,Yes,No,-0.5037576729981889,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0.5862257311396761,-0.29531571017058517,Yes,0
4482-EWFMI,Female,-0.43991649313097614,No,No,-1.2367242199587352,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.16412929309748078,-0.20298267197836053,No,0
4648-YPBTM,Male,-0.43991649313097614,No,No,0.8400143297628127,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.30372024111143525,0.25512935477262216,No,0
2907-ILJBN,Female,-0.43991649313097614,Yes,Yes,-0.8702409464784621,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4677553610656522,1.27730081461261,No,0
6345-FZOQH,Male,-0.43991649313097614,Yes,No,1.4915401492832983,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.491020519067978,-2.2239169675951125,No,0
3376-BMGFE,Female,-0.43991649313097614,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.20401242110146783,-0.2356921823672943,Yes,0
5997-OPVFA,Male,-0.43991649313097614,Yes,No,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.8072447321617703,1.3026518256308401,No,0
3445-HXXGF,Male,2.273158691738958,Yes,No,1.0436161483629645,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,-0.6468276429835875,-0.6750397734252263,Yes,0
1159-WFSGR,Female,-0.43991649313097614,Yes,Yes,-0.6666391278783103,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.4744025490663168,0.982894429451127,No,0
7654-YWJUF,Male,-0.43991649313097614,Yes,No,0.43281069256250915,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),0.6477122201458225,0.2803367745825138,No,0
1875-QIVME,Female,-0.43991649313097614,Yes,No,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.3174164112127704,-1.6292807835179497,Yes,0
6727-IOTLZ,Male,-0.43991649313097614,Yes,No,-0.748079855318371,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.5712695581381809,-0.4273552483998001,No,0
0691-JVSYA,Female,-0.43991649313097614,Yes,No,0.8400143297628127,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.0000131841810405,0.8400254046638128,Yes,0
5918-VUKWP,Female,-0.43991649313097614,No,No,-0.015113308357824713,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4694171580658184,0.02220775461612717,No,0
1744-JHKYS,Female,-0.43991649313097614,Yes,No,0.06632741908223598,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.33148800705203,-0.08831416304671118,No,0
2656-FMOKZ,Female,2.273158691738958,No,No,-0.7073594915983407,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.32200000811326246,-0.2277697620336589,Yes,0
2070-FNEXE,Female,2.273158691738958,No,No,-1.0331224013585834,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.3884718881199074,-0.40133900991474164,Yes,0
5947-SGKCL,Female,-0.43991649313097614,Yes,Yes,-0.7073594915983407,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.3489905542159264,-0.9542212726011415,No,0
3712-PKXZA,Male,-0.43991649313097614,Yes,No,1.1657772395230555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),-1.4694171580658184,-1.713013078237783,No,0
6317-YPKDH,Female,-0.43991649313097614,No,No,-1.2774445836787656,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.156999322034587,1.478002517253087,Yes,0
6582-OIVSP,Female,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6468276429835875,0.8262864691030861,No,0
9367-WXLCH,Male,-0.43991649313097614,No,No,-0.9924020376385531,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0.6560212051466532,-0.6510367807216378,Yes,0
5524-KHNJP,Male,-0.43991649313097614,Yes,Yes,0.025607055362205634,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),0.3319707901142591,0.00850079440109098,No,0
1918-ZBFQJ,Female,-0.43991649313097614,No,No,-0.7888002190384014,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.4815325201292102,-0.37983295735203443,Yes,0
1024-GUALD,Female,-0.43991649313097614,Yes,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.328164413051698,1.6966564356877785,Yes,0
4827-USJHP,Male,-0.43991649313097614,No,No,-0.5037576729981889,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,-0.4307940329619915,0.2170157995864379,No,0
8167-GJLRN,Male,-0.43991649313097614,No,No,-1.1960038562387048,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,-1.1420431490330922,1.365888010234572,No,0
0956-SYCWG,Female,-0.43991649313097614,No,No,-0.7888002190384014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-1.4993295040688086,1.182671441220214,No,0
8017-UVSZU,Female,-0.43991649313097614,Yes,No,0.3106496014024181,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.27126152094604356,-0.08426728335770212,No,0
7100-FQPRV,Male,-0.43991649313097614,Yes,Yes,0.43281069256250915,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),0.2372483611047903,0.10268362747908455,No,0
2472-OVKUP,Male,-0.43991649313097614,Yes,No,-1.0738427650786138,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.8720548151682491,-0.9364497540203921,Yes,0
2984-RGEYA,Female,-0.43991649313097614,Yes,Yes,1.4915401492832983,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.4960059100684764,-2.2313528784322316,No,0
9680-NIAUV,Female,-0.43991649313097614,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),1.4935668932303794,2.4101707482910424,No,0
2146-EGVDT,Male,-0.43991649313097614,Yes,Yes,1.0843365120829946,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.5109620830699715,-1.638391355045749,No,0
2604-IJPDU,Female,-0.43991649313097614,Yes,No,-0.5037576729981889,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,1.0565142821866886,-0.5322271762837181,No,0
9178-JHUVJ,Male,-0.43991649313097614,Yes,Yes,-0.3408762181180675,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.3514295710540236,0.46067020123381774,No,0
6168-YBYNP,Male,-0.43991649313097614,No,No,1.0843365120829946,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.5484061942358611,1.6789933719454175,No,0
7255-SSFBC,Male,-0.43991649313097614,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.5783185402388515,2.546934586198234,No,0
3645-DEYGF,Male,-0.43991649313097614,No,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.462769970065154,1.868607575427681,No,0
9323-HGFWY,Female,-0.43991649313097614,Yes,No,-0.21871512695797646,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.2343265612044643,-0.2699658905414369,No,0
8544-GOQSH,Female,-0.43991649313097614,No,No,-0.748079855318371,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.5081212721318681,-0.3801152877405945,No,0
3363-DTIVD,Male,-0.43991649313097614,Yes,Yes,1.5729808767233588,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,1.3556377422165908,2.1323922442711276,No,0
7018-WBJNK,Male,-0.43991649313097614,No,Yes,-0.7888002190384014,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.4499583771260538,-0.35492726643519484,No,0
9142-KZXOP,Male,-0.43991649313097614,No,No,0.47353105628253944,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.13587874409465642,0.06434280521748752,No,0
7674-YTAFD,Female,-0.43991649313097614,No,No,0.025607055362205634,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0.5047976781315361,0.012926382090627105,No,0
6348-SNFUS,Male,-0.43991649313097614,Yes,Yes,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),-0.3094828519498643,-0.49941286208745383,No,0
1285-OKIPP,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.50313588113137,-0.6427282062057118,Yes,0
7825-ECJRF,Female,-0.43991649313097614,No,No,-0.5444780367182193,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.3905354792200795,-0.7571160277127771,Yes,0
1347-KTTTA,Male,-0.43991649313097614,Yes,No,1.2879383306831464,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.2526063282062914,1.6132797033531563,No,0
7841-TZDMQ,Male,-0.43991649313097614,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.6235624849812617,0.7711748278339813,Yes,0
4195-NZGTA,Female,-0.43991649313097614,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.3132082400502028,1.6775507534944556,No,0
7157-SMCFK,Male,-0.43991649313097614,No,Yes,1.1657772395230555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4960059100684764,-1.7440096401498046,No,0
4709-LKHYG,Female,-0.43991649313097614,Yes,Yes,-0.13727439951791576,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-1.4876969250676457,0.20422270205331078,No,0
2504-DSHIH,Male,2.273158691738958,Yes,No,-0.38159658183809786,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.7324638671542947,-0.27950570802599345,No,0
0699-NDKJM,Female,-0.43991649313097614,Yes,No,1.002895784642934,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.19980424993890028,-0.2003828400174663,No,0
9286-BHDQG,Male,-0.43991649313097614,Yes,Yes,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),-0.6484894399837535,-1.0464682137162218,No,0
0230-WEQUW,Male,-0.43991649313097614,Yes,No,1.369379058123207,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),-0.27126152094604356,-0.37145984605816174,No,0
2040-LDIWQ,Male,-0.43991649313097614,Yes,Yes,1.3286586944031769,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.6460504231456565,0.8583805117353279,No,0
6496-JDSSB,Female,-0.43991649313097614,No,No,-0.9924020376385531,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.5064594751317021,-0.5026114151020532,No,0
9408-SSNVZ,Female,-0.43991649313097614,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.179085466098976,-0.20689448273415967,Yes,0
